phenotype,accuracy,f1_score
(((conv*2)pool-dropout)*1)fc*1*128*lr-0.01,0.5909090836842855,0.5456507205963135
(((conv*3))*3)fc*1*512*lr-0.1,0.10131313155094783,0.0
(((conv*1)pool-)*3)fc*1*128*lr-0.1,0.09717171887556712,0.0
(((conv*1)bnorm-)*2)fc*0*512*lr-0.1,0.36464646458625793,0.27104783058166504
(((conv*2)bnorm-)*3)fc*2*64*lr-0.0001,0.6527272661526998,0.6621976494789124
(((conv*1))*1)fc*0*128*lr-0.01,0.42141414682070416,0.3751932382583618
(((conv*3)bnorm-)*1)fc*1*256*lr-0.0001,0.6566666563351949,0.650406002998352
(((conv*1)pool-dropout)*3)fc*0*64*lr-0.001,0.7450505097707113,0.7424360513687134
(((conv*1)bnorm-pool-dropout)*2)fc*2*128*lr-0.001,0.7407070795694987,0.7543478608131409
(((conv*2)pool-dropout)*2)fc*1*512*lr-0.01,0.09474747627973557,0.0
(((conv*3)pool-)*2)fc*2*512*lr-0.1,0.10121212402979533,0.0
(((conv*3)bnorm-pool-)*1)fc*1*128*lr-0.001,0.6851515173912048,0.687942624092102
(((conv*1)pool-dropout)*1)fc*1*64*lr-0.0001,0.6710101167360941,0.6508694887161255
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.1,0.0977777789036433,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*1*64*lr-0.0001,0.6695959766705831,0.6666555404663086
(((conv*2)bnorm-pool-)*2)fc*0*64*lr-0.0001,0.6833333373069763,0.6803001165390015
(((conv*3)pool-)*3)fc*0*256*lr-0.01,0.09929293145736058,0.0
(((conv*3)pool-)*1)fc*0*256*lr-0.001,0.6621212164560953,0.6538776159286499
(((conv*1)bnorm-pool-dropout)*2)fc*1*128*lr-0.0001,0.7470707098642985,0.7509679794311523
(((conv*2)pool-)*1)fc*1*64*lr-0.001,0.6406060457229614,0.6409628987312317
(((conv*3)bnorm-)*1)fc*0*64*lr-0.01,0.5185858607292175,0.5116539597511292
(((conv*3)bnorm-)*2)fc*1*64*lr-0.01,0.0989899014433225,0.0
(((conv*2)bnorm-)*2)fc*1*512*lr-0.001,0.6577777663866679,0.6543670892715454
(((conv*3))*1)fc*2*128*lr-0.0001,0.6421211957931519,0.646630585193634
(((conv*1)bnorm-)*2)fc*1*64*lr-0.01,0.49070705970128375,0.40141719579696655
(((conv*2)bnorm-pool-)*2)fc*2*128*lr-0.001,0.7523232301076254,0.7747169733047485
(((conv*3)bnorm-pool-)*1)fc*1*64*lr-0.001,0.6625252763430277,0.6647667288780212
(((conv*3)bnorm-pool-dropout)*3)fc*2*128*lr-0.0001,0.8457576036453247,0.8494243621826172
(((conv*2)pool-dropout)*2)fc*1*512*lr-0.001,0.8120202024777731,0.8114991784095764
(((conv*3)pool-)*1)fc*1*64*lr-0.001,0.6579798062642416,0.6498427987098694
(((conv*3)bnorm-)*1)fc*2*512*lr-0.001,0.6556565562884012,0.6688103079795837
(((conv*2))*2)fc*1*256*lr-0.01,0.10060606151819229,0.0
(((conv*2)bnorm-pool-dropout)*3)fc*0*64*lr-0.001,0.8525252540906271,0.8483261466026306
(((conv*3))*2)fc*1*128*lr-0.1,0.09838384141524632,0.0
(((conv*2)pool-)*1)fc*2*256*lr-0.001,0.6694949666659037,0.6723574995994568
(((conv*2)bnorm-)*2)fc*2*64*lr-0.0001,0.6166666746139526,0.6517429947853088
(((conv*2)bnorm-)*2)fc*0*128*lr-0.0001,0.627676765124003,0.6232300400733948
(((conv*1))*3)fc*2*64*lr-0.01,0.10040404150883357,0.0
(((conv*2)bnorm-)*2)fc*2*256*lr-0.001,0.658383846282959,0.6635212302207947
(((conv*2))*2)fc*1*128*lr-0.0001,0.661212146282196,0.65882807970047
(((conv*1)bnorm-pool-)*1)fc*0*128*lr-0.01,0.5476767818133036,0.5331089496612549
(((conv*2)pool-dropout)*2)fc*0*512*lr-0.0001,0.7805050611495972,0.8032399415969849
(((conv*3)pool-dropout)*2)fc*2*512*lr-0.0001,0.7636363506317139,0.7706336975097656
(((conv*1)bnorm-pool-dropout)*2)fc*1*256*lr-0.1,0.09737373888492584,0.0
(((conv*2)bnorm-)*2)fc*2*64*lr-0.001,0.6693939566612244,0.6681716442108154
(((conv*1))*3)fc*0*512*lr-0.001,0.6384848356246948,0.6348538994789124
(((conv*2)bnorm-pool-dropout)*2)fc*2*512*lr-0.01,0.7570707201957703,0.750224769115448
(((conv*1)bnorm-pool-dropout)*2)fc*2*256*lr-0.001,0.7481818199157715,0.7545671463012695
(((conv*3)bnorm-pool-dropout)*3)fc*2*512*lr-0.001,0.8520202040672302,0.8607438802719116
(((conv*1)bnorm-pool-)*2)fc*2*128*lr-0.1,0.09595959633588791,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*2*256*lr-0.1,0.10545454670985539,0.0
(((conv*1)pool-)*3)fc*2*64*lr-0.001,0.7155555685361227,0.70563805103302
(((conv*1)bnorm-pool-)*2)fc*2*256*lr-0.1,0.09676767885684967,0.0
(((conv*2)pool-)*1)fc*2*512*lr-0.1,0.10272727409998576,0.0
(((conv*3)pool-dropout)*1)fc*1*512*lr-0.01,0.43050503730773926,0.32822275161743164
(((conv*1)pool-dropout)*1)fc*0*128*lr-0.001,0.6651515364646912,0.6473461985588074
(((conv*1))*3)fc*1*512*lr-0.1,0.10010101149479549,0.0
(((conv*2))*3)fc*0*512*lr-0.0001,0.6708080967267355,0.6655159592628479
(((conv*1)bnorm-)*1)fc*1*64*lr-0.01,0.10020202149947484,0.0
(((conv*1))*3)fc*1*128*lr-0.0001,0.64717169602712,0.6456197500228882
(((conv*3)bnorm-pool-)*3)fc*1*128*lr-0.01,0.781010091304779,0.8027379512786865
(((conv*3)bnorm-)*1)fc*0*64*lr-0.001,0.6160606145858765,0.6242798566818237
(((conv*3)bnorm-pool-)*3)fc*1*256*lr-0.01,0.7690909107526144,0.8038367033004761
(((conv*3))*3)fc*2*64*lr-0.01,0.10010101149479549,0.0
(((conv*3)bnorm-pool-)*3)fc*2*256*lr-0.0001,0.7355555494626363,0.7572461366653442
(((conv*1)bnorm-)*1)fc*2*512*lr-0.001,0.5775757431983948,0.5707094073295593
(((conv*3))*1)fc*1*64*lr-0.1,0.0961616188287735,0.0
(((conv*1)bnorm-)*1)fc*0*128*lr-0.001,0.5015151500701904,0.502021849155426
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.01,0.10202020406723022,0.0
(((conv*2)bnorm-)*2)fc*1*128*lr-0.01,0.09747474888960521,0.0
(((conv*1))*1)fc*2*256*lr-0.1,0.09949494898319244,0.0
(((conv*3))*2)fc*2*128*lr-0.01,0.09787879139184952,0.0
(((conv*1)pool-dropout)*3)fc*2*128*lr-0.0001,0.7637373805046082,0.7893097996711731
(((conv*3)bnorm-pool-dropout)*2)fc*1*64*lr-0.01,0.10686868677536647,0.0
(((conv*3)bnorm-pool-)*3)fc*1*128*lr-0.1,0.09696969886620839,0.0
(((conv*2)pool-dropout)*1)fc*2*512*lr-0.001,0.7029292782147726,0.7109776139259338
(((conv*3)bnorm-pool-)*2)fc*2*512*lr-0.0001,0.7268687089284261,0.7358655333518982
(((conv*1)pool-dropout)*1)fc*0*512*lr-0.001,0.6649494965871176,0.6520150303840637
(((conv*3)bnorm-pool-dropout)*2)fc*1*64*lr-0.1,0.09838384141524632,0.0
(((conv*1))*3)fc*0*128*lr-0.1,0.10202020406723022,0.0
(((conv*1)bnorm-pool-)*2)fc*1*64*lr-0.01,0.6462626059850057,0.6574976444244385
(((conv*3)bnorm-pool-dropout)*1)fc*0*64*lr-0.1,0.3333333383003871,0.3797122538089752
(((conv*3))*2)fc*2*512*lr-0.1,0.10010101149479549,0.0
(((conv*3)bnorm-)*2)fc*2*64*lr-0.0001,0.6567676862080892,0.6531077027320862
(((conv*2)bnorm-pool-)*2)fc*0*512*lr-0.001,0.7381818294525146,0.7449461221694946
(((conv*1)bnorm-)*3)fc*2*256*lr-0.0001,0.6659596165021261,0.6619310975074768
(((conv*2))*1)fc*2*256*lr-0.0001,0.6420201857884725,0.6419923305511475
(((conv*1)pool-dropout)*2)fc*2*512*lr-0.001,0.7355555693308512,0.7382594347000122
(((conv*1)bnorm-)*3)fc*1*64*lr-0.01,0.09888889143864314,0.0
(((conv*2)pool-)*3)fc*1*128*lr-0.001,0.7647474606831869,0.7680466175079346
(((conv*2)pool-dropout)*2)fc*0*512*lr-0.1,0.10070707152287166,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*0*256*lr-0.0001,0.6961616079012553,0.6846272945404053
(((conv*3)bnorm-pool-dropout)*3)fc*2*128*lr-0.001,0.857272744178772,0.864831268787384
(((conv*3)pool-)*1)fc*2*64*lr-0.001,0.6639394164085388,0.6634740829467773
(((conv*1)bnorm-)*2)fc*2*128*lr-0.001,0.6206060647964478,0.622184693813324
(((conv*2)pool-dropout)*2)fc*1*64*lr-0.1,0.10080808152755101,0.0
(((conv*1))*1)fc*1*128*lr-0.01,0.10171717156966527,0.0
(((conv*2)bnorm-)*2)fc*1*512*lr-0.01,0.10535353670517604,0.0
(((conv*2)bnorm-)*1)fc*1*64*lr-0.0001,0.6410100857416788,0.647024393081665
(((conv*3)pool-)*2)fc*0*512*lr-0.001,0.7610100905100504,0.7618786096572876
(((conv*1)bnorm-pool-dropout)*2)fc*1*64*lr-0.0001,0.720100998878479,0.7315628528594971
(((conv*2)bnorm-)*2)fc*2*256*lr-0.1,0.09949495146671931,0.0
(((conv*2)bnorm-pool-)*2)fc*1*128*lr-0.01,0.7186868786811829,0.6840882897377014
(((conv*1))*1)fc*2*64*lr-0.001,0.5771717031796774,0.5671316385269165
(((conv*1)bnorm-pool-)*1)fc*1*128*lr-0.0001,0.6422222057978312,0.6497191786766052
(((conv*1)bnorm-)*1)fc*0*64*lr-0.1,0.3349494934082031,0.12165668606758118
(((conv*1)pool-)*2)fc*2*256*lr-0.01,0.10393939663966496,0.0
(((conv*3))*2)fc*0*128*lr-0.1,0.09838384141524632,0.0
(((conv*2)bnorm-)*2)fc*2*128*lr-0.001,0.6791919271151224,0.6910576224327087
(((conv*1)bnorm-)*1)fc*2*512*lr-0.0001,0.6324242353439331,0.6422094106674194
(((conv*3)pool-)*2)fc*2*128*lr-0.0001,0.7160605986913046,0.7176263332366943
(((conv*1)bnorm-)*1)fc*2*512*lr-0.1,0.10232323408126831,0.0
(((conv*3)bnorm-pool-dropout)*2)fc*2*256*lr-0.01,0.09505050629377365,0.0
(((conv*3)pool-dropout)*2)fc*0*64*lr-0.01,0.10141414403915405,0.0
(((conv*1)bnorm-)*2)fc*1*256*lr-0.001,0.5804040431976318,0.6028914451599121
(((conv*3)pool-dropout)*2)fc*2*128*lr-0.1,0.09767676889896393,0.0
(((conv*3)bnorm-pool-dropout)*2)fc*0*256*lr-0.0001,0.8351514935493469,0.8435437083244324
(((conv*2)bnorm-pool-)*2)fc*2*128*lr-0.0001,0.6931313077608744,0.700211226940155
(((conv*1)pool-)*1)fc*1*256*lr-0.0001,0.6701010266939799,0.6651517152786255
(((conv*2))*2)fc*2*256*lr-0.01,0.10090909401575725,0.0
(((conv*2))*1)fc*2*256*lr-0.01,0.09929293145736058,0.0
(((conv*3)pool-)*2)fc*2*256*lr-0.0001,0.7048484683036804,0.7096914649009705
(((conv*3)bnorm-)*1)fc*0*128*lr-0.001,0.6130303144454956,0.614335298538208
(((conv*3)bnorm-pool-dropout)*2)fc*2*512*lr-0.01,0.10080808152755101,0.0
(((conv*2))*2)fc*0*512*lr-0.01,0.4567676782608032,0.41333019733428955
(((conv*2))*1)fc*2*64*lr-0.001,0.617878794670105,0.6222614049911499
(((conv*1)pool-)*2)fc*0*256*lr-0.01,0.5771717031796774,0.5508871674537659
(((conv*3)bnorm-)*1)fc*1*512*lr-0.0001,0.6552524964014689,0.6542409658432007
(((conv*1))*2)fc*1*512*lr-0.1,0.09787878890832265,0.0
(((conv*1)bnorm-)*1)fc*1*128*lr-0.001,0.5428283015886942,0.556233286857605
(((conv*1)bnorm-)*3)fc*1*128*lr-0.0001,0.6434343258539835,0.6496397256851196
(((conv*2))*3)fc*2*256*lr-0.001,0.6481817960739136,0.6504462361335754
(((conv*3)bnorm-pool-)*1)fc*0*256*lr-0.1,0.4423232277234395,0.39579421281814575
(((conv*2))*3)fc*2*64*lr-0.01,0.09969697147607803,0.0
(((conv*2)bnorm-)*1)fc*0*512*lr-0.001,0.5705050428708395,0.5614423155784607
(((conv*1))*1)fc*0*512*lr-0.001,0.5767676631609598,0.5670775175094604
(((conv*2))*2)fc*2*64*lr-0.001,0.6454545259475708,0.6516724824905396
(((conv*1)bnorm-)*1)fc*0*64*lr-0.0001,0.5840404033660889,0.5733084082603455
(((conv*2))*3)fc*1*128*lr-0.001,0.6536363561948141,0.6478676199913025
(((conv*3)bnorm-pool-)*2)fc*1*128*lr-0.0001,0.706969678401947,0.7104220986366272
(((conv*1))*1)fc*2*64*lr-0.1,0.10070707152287166,0.0
(((conv*3)pool-dropout)*1)fc*0*256*lr-0.1,0.10535353670517604,0.0
(((conv*2))*1)fc*1*64*lr-0.0001,0.6385858456293741,0.6327980756759644
(((conv*1)bnorm-pool-)*1)fc*0*256*lr-0.0001,0.6413131157557169,0.6325394511222839
(((conv*2)pool-dropout)*3)fc*1*128*lr-0.0001,0.8194949428240458,0.8329954147338867
(((conv*3)bnorm-pool-)*3)fc*2*64*lr-0.0001,0.7444444497426351,0.7650073766708374
(((conv*2)bnorm-)*3)fc*2*64*lr-0.001,0.6736363768577576,0.6811156868934631
(((conv*2)bnorm-pool-dropout)*2)fc*1*256*lr-0.001,0.8194949428240458,0.832062840461731
(((conv*3)pool-)*3)fc*0*128*lr-0.001,0.7663636207580566,0.7642990946769714
(((conv*3))*1)fc*2*64*lr-0.01,0.4085858662923177,0.3930198848247528
(((conv*2)pool-)*1)fc*2*128*lr-0.001,0.6630303064982096,0.6725240349769592
(((conv*3)bnorm-)*2)fc*0*256*lr-0.0001,0.627676765124003,0.6291673183441162
(((conv*1)pool-)*3)fc*2*64*lr-0.0001,0.7026262482007345,0.7029282450675964
(((conv*1)bnorm-)*2)fc*0*128*lr-0.001,0.574848473072052,0.5849490165710449
(((conv*3)bnorm-)*2)fc*2*256*lr-0.1,0.09848485141992569,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*1*512*lr-0.01,0.5471717317899069,0.4905849099159241
(((conv*1)bnorm-)*2)fc*0*256*lr-0.1,0.3616161644458771,0.29813066124916077
(((conv*3)pool-dropout)*2)fc*2*512*lr-0.01,0.10484848668177922,0.0
(((conv*2)pool-)*3)fc*0*512*lr-0.01,0.1026262640953064,0.0
(((conv*3)pool-)*1)fc*0*64*lr-0.0001,0.6732323368390402,0.6695760488510132
(((conv*3))*1)fc*1*128*lr-0.1,0.09595959633588791,0.0
(((conv*3)bnorm-)*2)fc*0*512*lr-0.1,0.2001010129849116,0.03974463418126106
(((conv*2)bnorm-pool-)*2)fc*2*64*lr-0.001,0.760606050491333,0.7645606994628906
(((conv*3)bnorm-pool-dropout)*2)fc*1*128*lr-0.0001,0.8219191829363505,0.8301352858543396
(((conv*3)bnorm-)*1)fc*2*128*lr-0.001,0.6680808266003927,0.6678619384765625
(((conv*3)bnorm-)*1)fc*2*64*lr-0.001,0.6368686755498251,0.6439183354377747
(((conv*3))*2)fc*0*256*lr-0.0001,0.6695959766705831,0.6717275381088257
(((conv*2))*1)fc*0*64*lr-0.1,0.10404040416081746,0.0
(((conv*2)pool-)*3)fc*2*256*lr-0.01,0.1018181840578715,0.0
(((conv*3)bnorm-pool-dropout)*3)fc*1*64*lr-0.1,0.10292929410934448,0.0
(((conv*3))*2)fc*0*512*lr-0.001,0.6627272963523865,0.6591252684593201
(((conv*2))*2)fc*2*256*lr-0.001,0.6304040352503458,0.6206532120704651
(((conv*3)bnorm-pool-dropout)*2)fc*2*256*lr-0.0001,0.8161616126696268,0.8264445066452026
(((conv*3)pool-)*2)fc*0*256*lr-0.1,0.10151515404383342,0.0
(((conv*3)pool-)*3)fc*0*512*lr-0.1,0.09939393897851308,0.0
(((conv*2)pool-dropout)*2)fc*2*512*lr-0.001,0.7726262410481771,0.7793177962303162
(((conv*2))*2)fc*2*128*lr-0.001,0.6446464459101359,0.6427401304244995
(((conv*3)pool-)*2)fc*2*64*lr-0.001,0.7552525202433268,0.7571740746498108
(((conv*2)bnorm-pool-dropout)*2)fc*0*64*lr-0.0001,0.8059596021970113,0.8233089447021484
(((conv*2)pool-)*2)fc*0*256*lr-0.001,0.7325252691904703,0.7301811575889587
(((conv*3))*2)fc*0*128*lr-0.01,0.10393939663966496,0.0
(((conv*2))*2)fc*1*512*lr-0.001,0.6671717365582784,0.6581488847732544
(((conv*3)pool-)*1)fc*1*128*lr-0.1,0.09767676889896393,0.0
(((conv*3))*3)fc*2*512*lr-0.01,0.09717171887556712,0.0
(((conv*1)pool-dropout)*1)fc*0*128*lr-0.1,0.10010101149479549,0.0
(((conv*2)bnorm-pool-)*3)fc*1*64*lr-0.1,0.10484848668177922,0.0
(((conv*1))*3)fc*1*64*lr-0.01,0.46545453866322833,0.4370689392089844
(((conv*1)pool-dropout)*2)fc*0*128*lr-0.001,0.7193939487139384,0.681022047996521
(((conv*2)bnorm-pool-)*2)fc*0*512*lr-0.01,0.7343434492746989,0.738619863986969
(((conv*3))*2)fc*1*64*lr-0.0001,0.665656566619873,0.6803046464920044
(((conv*1)pool-dropout)*3)fc*1*256*lr-0.01,0.10424242665370305,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*0*128*lr-0.001,0.721515158812205,0.743401825428009
(((conv*1))*2)fc*0*128*lr-0.01,0.09707070638736089,0.0
(((conv*2)bnorm-)*2)fc*1*512*lr-0.0001,0.6521212061246237,0.6453306674957275
(((conv*3))*3)fc*0*512*lr-0.1,0.09848485141992569,0.0
(((conv*2)bnorm-pool-)*1)fc*2*512*lr-0.001,0.6763636469841003,0.6707552671432495
(((conv*2))*2)fc*1*512*lr-0.0001,0.6695959568023682,0.6566349267959595
(((conv*1)pool-dropout)*1)fc*0*64*lr-0.1,0.09656565636396408,0.0
(((conv*1)bnorm-)*3)fc*2*128*lr-0.01,0.09727272888024648,0.0
(((conv*3))*2)fc*1*256*lr-0.001,0.6600000063578287,0.6561697721481323
(((conv*2))*2)fc*0*64*lr-0.1,0.09939394146203995,0.0
(((conv*3)bnorm-)*2)fc*2*512*lr-0.1,0.0966666688521703,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*0*64*lr-0.001,0.6986868778864542,0.7085689902305603
(((conv*3)bnorm-)*3)fc*1*512*lr-0.1,0.10252525409062703,0.0
(((conv*1))*2)fc*2*512*lr-0.001,0.6326262553532919,0.6327235698699951
(((conv*3)bnorm-)*3)fc*2*128*lr-0.001,0.5410101016362509,0.6263529062271118
(((conv*1)bnorm-pool-dropout)*1)fc*1*64*lr-0.1,0.09989899148543675,0.0
(((conv*2))*1)fc*2*512*lr-0.001,0.6286868651707967,0.6311899423599243
(((conv*2)pool-dropout)*1)fc*2*64*lr-0.1,0.1026262640953064,0.0
(((conv*3)pool-)*3)fc*2*256*lr-0.01,0.0961616188287735,0.0
(((conv*2)pool-dropout)*3)fc*0*64*lr-0.01,0.09747474888960521,0.0
(((conv*2))*3)fc*1*512*lr-0.1,0.09909091144800186,0.0
(((conv*1)bnorm-pool-)*2)fc*0*256*lr-0.01,0.6645454565684,0.6748648881912231
(((conv*2)bnorm-)*3)fc*1*256*lr-0.001,0.6883838375409445,0.6902519464492798
(((conv*3)bnorm-pool-)*3)fc*0*64*lr-0.1,0.22919191420078278,0.10860416293144226
(((conv*1)bnorm-pool-)*3)fc*1*64*lr-0.001,0.7219191988309225,0.7163482308387756
(((conv*2))*2)fc*2*64*lr-0.01,0.09838383893171947,0.0
(((conv*2)pool-dropout)*3)fc*2*256*lr-0.001,0.8197979728380839,0.829486608505249
(((conv*1)bnorm-)*3)fc*0*512*lr-0.0001,0.6330302953720093,0.6362345218658447
(((conv*1))*3)fc*1*64*lr-0.1,0.09949495146671931,0.0
(((conv*1)bnorm-)*1)fc*0*64*lr-0.01,0.3734343449274699,0.23611339926719666
(((conv*2)pool-)*3)fc*1*512*lr-0.1,0.09838384141524632,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*1*128*lr-0.1,0.09919192145268123,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*0*256*lr-0.001,0.7492929299672445,0.7583416700363159
(((conv*3)bnorm-)*3)fc*0*512*lr-0.0001,0.6377777655919393,0.656245231628418
(((conv*2)pool-dropout)*3)fc*2*128*lr-0.1,0.09818181892236073,0.0
(((conv*3)bnorm-)*3)fc*1*128*lr-0.01,0.09595959633588791,0.0
(((conv*3)bnorm-)*1)fc*1*128*lr-0.0001,0.6570707162221273,0.6610483527183533
(((conv*1)bnorm-)*1)fc*1*64*lr-0.001,0.545555571715037,0.5509927272796631
(((conv*2)pool-dropout)*3)fc*1*64*lr-0.0001,0.8171717127164205,0.8350476622581482
(((conv*1)pool-)*1)fc*1*512*lr-0.1,0.09929293145736058,0.0
(((conv*3)pool-dropout)*3)fc*0*512*lr-0.001,0.821212112903595,0.8230547308921814
(((conv*2)bnorm-)*1)fc*0*128*lr-0.01,0.505858580271403,0.501940906047821
(((conv*1)pool-dropout)*3)fc*0*128*lr-0.1,0.10292929410934448,0.0
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.001,0.8179797927538554,0.8187992572784424
(((conv*3)bnorm-pool-dropout)*1)fc*2*512*lr-0.001,0.7337373892466227,0.7462696433067322
(((conv*1)bnorm-)*1)fc*2*64*lr-0.0001,0.6101010243097941,0.6105344891548157
(((conv*1)bnorm-pool-dropout)*2)fc*1*64*lr-0.01,0.6869696974754333,0.6678730845451355
(((conv*3)bnorm-)*1)fc*1*128*lr-0.001,0.6347474654515585,0.6471410989761353
(((conv*3))*1)fc*2*256*lr-0.001,0.6616161664326986,0.6557247638702393
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.0001,0.7855555613835653,0.7991373538970947
(((conv*2)bnorm-)*2)fc*2*128*lr-0.0001,0.6543434063593546,0.6512311697006226
(((conv*2)bnorm-pool-dropout)*3)fc*1*64*lr-0.0001,0.8465656638145447,0.8581193685531616
(((conv*1))*2)fc*0*256*lr-0.001,0.6089899142583212,0.6003715991973877
(((conv*2))*1)fc*1*512*lr-0.1,0.10020202149947484,0.0
(((conv*2)pool-)*1)fc*1*128*lr-0.001,0.6506060560544332,0.6529929637908936
(((conv*1)bnorm-)*1)fc*1*64*lr-0.1,0.10292929410934448,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*1*128*lr-0.0001,0.6883838375409445,0.6937013268470764
(((conv*1)bnorm-)*2)fc*0*128*lr-0.01,0.5192929108937582,0.5116801261901855
(((conv*3))*1)fc*0*128*lr-0.001,0.631010095278422,0.6213473081588745
(((conv*3)bnorm-pool-dropout)*1)fc*0*512*lr-0.1,0.29010100414355594,0.450976699590683
(((conv*2)bnorm-)*2)fc*1*128*lr-0.0001,0.643838365872701,0.6411976218223572
(((conv*2)bnorm-pool-dropout)*2)fc*1*128*lr-0.0001,0.8105050524075826,0.8157119750976562
(((conv*3)pool-dropout)*2)fc*1*256*lr-0.0001,0.7884848713874817,0.7950387597084045
(((conv*3)bnorm-pool-)*3)fc*1*256*lr-0.0001,0.7428282896677653,0.7479128241539001
(((conv*2)pool-)*3)fc*2*256*lr-0.001,0.7678787708282471,0.7781324982643127
(((conv*3))*3)fc*0*256*lr-0.0001,0.6887878775596619,0.6934112906455994
(((conv*2)bnorm-)*2)fc*0*64*lr-0.0001,0.6181818246841431,0.6088354587554932
(((conv*2))*1)fc*1*256*lr-0.0001,0.6280808051427206,0.6315651535987854
(((conv*3)pool-)*3)fc*1*512*lr-0.01,0.0977777789036433,0.0
(((conv*1)bnorm-)*2)fc*1*128*lr-0.001,0.5959596037864685,0.5942778587341309
(((conv*2)bnorm-)*3)fc*0*512*lr-0.0001,0.6318181753158569,0.6338136196136475
(((conv*2)pool-)*3)fc*1*256*lr-0.1,0.09606060634056728,0.0
(((conv*2)bnorm-pool-)*2)fc*1*512*lr-0.01,0.7214141488075256,0.7286725640296936
(((conv*2)pool-)*2)fc*0*128*lr-0.001,0.7453535397847494,0.7461116313934326
(((conv*3)bnorm-pool-dropout)*3)fc*0*128*lr-0.01,0.8326262434323629,0.8357705473899841
(((conv*3)pool-dropout)*3)fc*0*512*lr-0.0001,0.8172727227210999,0.8270207643508911
(((conv*1)pool-)*3)fc*2*256*lr-0.1,0.0997979814807574,0.0
(((conv*2)bnorm-pool-)*2)fc*2*256*lr-0.001,0.7665656407674154,0.7800843119621277
(((conv*2)bnorm-pool-)*2)fc*2*512*lr-0.1,0.0954545463124911,0.0
(((conv*2)pool-)*3)fc*1*64*lr-0.001,0.7613131205240885,0.7675890326499939
(((conv*2))*3)fc*0*512*lr-0.001,0.6448484659194946,0.6374674439430237
(((conv*2)bnorm-pool-)*2)fc*2*512*lr-0.001,0.7668686707814535,0.7716988921165466
(((conv*3))*3)fc*1*64*lr-0.1,0.10202020406723022,0.0
(((conv*2))*3)fc*1*512*lr-0.0001,0.7026262482007345,0.7151762843132019
(((conv*2)pool-)*1)fc*1*512*lr-0.0001,0.6947474678357443,0.7019052505493164
(((conv*3)pool-)*1)fc*2*512*lr-0.001,0.6854545474052429,0.6686617136001587
(((conv*2)bnorm-pool-dropout)*3)fc*1*64*lr-0.1,0.09646464884281158,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*1*128*lr-0.1,0.09717171887556712,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*0*512*lr-0.001,0.7055555582046509,0.7247053384780884
(((conv*3)bnorm-pool-dropout)*2)fc*2*256*lr-0.1,0.10242424408594768,0.0
(((conv*2)bnorm-)*2)fc*0*256*lr-0.1,0.32434343298276264,0.3275662064552307
(((conv*2))*3)fc*2*64*lr-0.001,0.6657575964927673,0.655863881111145
(((conv*3)bnorm-pool-)*2)fc*0*256*lr-0.1,0.7512121200561523,0.7589746117591858
(((conv*3)bnorm-pool-)*1)fc*2*128*lr-0.001,0.6574747562408447,0.6744970679283142
(((conv*2)bnorm-pool-dropout)*1)fc*1*128*lr-0.1,0.09595959633588791,0.0
(((conv*1)bnorm-)*1)fc*1*512*lr-0.1,0.0982828289270401,0.0
(((conv*2)bnorm-)*2)fc*0*256*lr-0.001,0.6561616063117981,0.6583154201507568
(((conv*3)bnorm-pool-dropout)*3)fc*1*128*lr-0.01,0.10252525409062703,0.0
(((conv*2)bnorm-)*1)fc*0*512*lr-0.1,0.3800000051657359,0.28698670864105225
(((conv*2))*1)fc*2*256*lr-0.001,0.6228282848993937,0.6077787280082703
(((conv*3))*3)fc*0*256*lr-0.01,0.1003030315041542,0.0
(((conv*2)bnorm-)*3)fc*2*512*lr-0.001,0.6987878680229187,0.7006913423538208
(((conv*1)pool-dropout)*2)fc*0*256*lr-0.0001,0.6174747546513876,0.6406055688858032
(((conv*1)pool-)*3)fc*1*256*lr-0.0001,0.7061615983645121,0.7070788741111755
(((conv*2)pool-dropout)*1)fc*1*128*lr-0.0001,0.7101009885470072,0.7107966542243958
(((conv*3))*3)fc*1*256*lr-0.1,0.10484848668177922,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*2*512*lr-0.1,0.0989899014433225,0.0
(((conv*1))*2)fc*1*128*lr-0.1,0.10252525409062703,0.0
(((conv*2)pool-dropout)*1)fc*1*256*lr-0.01,0.5092929204305013,0.4114972949028015
(((conv*3)pool-)*1)fc*1*512*lr-0.001,0.6993939280509949,0.6935012340545654
(((conv*2))*1)fc*2*128*lr-0.001,0.6217171748479208,0.6092533469200134
(((conv*1)pool-)*2)fc*2*256*lr-0.1,0.1018181840578715,0.0
